E=900.00000000000000     
   8.30   0.21448E+01   0.17687E-05
   8.40   0.19885E+01   0.18119E-05
   8.50   0.18440E+01   0.18556E-05
   8.60   0.17103E+01   0.18999E-05
   8.70   0.15867E+01   0.19447E-05
   8.80   0.14723E+01   0.19901E-05
   8.90   0.13663E+01   0.20360E-05
   9.00   0.12682E+01   0.20824E-05
   9.10   0.11773E+01   0.21294E-05
   9.20   0.10931E+01   0.21768E-05
   9.30   0.10151E+01   0.22249E-05
   9.40   0.94270E+00   0.22734E-05
   9.50   0.87558E+00   0.23225E-05
   9.60   0.81332E+00   0.23722E-05
   9.70   0.75556E+00   0.24223E-05
   9.80   0.70195E+00   0.24730E-05
   9.90   0.65220E+00   0.25243E-05
  10.00   0.60600E+00   0.25761E-05
E=1150.00000000000000
   3.00   0.30901E+03   0.24844E-06
   3.10   0.26808E+03   0.26533E-06
   3.20   0.23345E+03   0.28278E-06
   3.30   0.20402E+03   0.30079E-06
   3.40   0.17889E+03   0.31936E-06
   3.50   0.15735E+03   0.33849E-06
   3.60   0.13880E+03   0.35817E-06
   3.70   0.12277E+03   0.37841E-06
   3.80   0.10887E+03   0.39921E-06
   3.90   0.96778E+02   0.42057E-06
   4.00   0.86224E+02   0.44249E-06
   4.10   0.76985E+02   0.46497E-06
   4.20   0.68876E+02   0.48801E-06
   4.30   0.61738E+02   0.51161E-06
   4.40   0.55440E+02   0.53577E-06
   4.50   0.49869E+02   0.56050E-06
   4.60   0.44931E+02   0.58578E-06
   4.70   0.40543E+02   0.61163E-06
   4.80   0.36637E+02   0.63803E-06
   4.90   0.33153E+02   0.66501E-06
   5.00   0.30039E+02   0.69254E-06
   5.10   0.27252E+02   0.72064E-06
   5.20   0.24752E+02   0.74930E-06
   5.30   0.22507E+02   0.77852E-06
   5.40   0.20487E+02   0.80832E-06
   5.50   0.18668E+02   0.83867E-06
   5.60   0.17026E+02   0.86959E-06
   5.70   0.15543E+02   0.90108E-06
   5.80   0.14201E+02   0.93313E-06
   5.90   0.12986E+02   0.96575E-06
   6.00   0.11885E+02   0.99894E-06
   6.10   0.10885E+02   0.10327E-05
   6.20   0.99758E+01   0.10670E-05
   6.30   0.91491E+01   0.11019E-05
   6.40   0.83963E+01   0.11374E-05
   6.50   0.77102E+01   0.11734E-05
   6.60   0.70843E+01   0.12100E-05
   6.70   0.65128E+01   0.12472E-05
   6.80   0.59906E+01   0.12849E-05
   6.90   0.55131E+01   0.13232E-05
   7.00   0.50760E+01   0.13621E-05
   7.10   0.46757E+01   0.14016E-05
